ENTITY_NM_ID,OBJ_ID,ENTITY_ID,NM_TYP_CD,FIRST_NM,MIDDLE_NM,LAST_NM,SUFFIX_NM,TITLE_NM,DFLT_IND,ACTV_IND
OLE3729,OLE3729,OLE3729,PRFR,IRMA,S,ROSENFELD,,,Y,Y
OLE3730,OLE3730,OLE3730,PRFR,BEATRIZ,H,KIMURA,,,Y,Y
OLE3731,OLE3731,OLE3731,PRFR,MASON,O,CLYDE,,,Y,Y
OLE3732,OLE3732,OLE3732,PRFR,BETTY,W,BURGESS,,,Y,Y
OLE3733,OLE3733,OLE3733,PRFR,JAMES,H,HARRELSON,,,Y,Y
OLE3734,OLE3734,OLE3734,PRFR,CALEB,W,HOUSEHOLDER,,,Y,Y
OLE3735,OLE3735,OLE3735,PRFR,NICOLE,K,DORTON,,,Y,Y
OLE3736,OLE3736,OLE3736,PRFR,BRANT,R,AVILES,,,Y,Y
OLE3737,OLE3737,OLE3737,PRFR,ADAM,A,SNEED,,,Y,Y
OLE3738,OLE3738,OLE3738,PRFR,REYNALDO,S,SORRELLS,,,Y,Y
OLE3739,OLE3739,OLE3739,PRFR,JEAN,Q,HEPBURN,,,Y,Y
OLE3740,OLE3740,OLE3740,PRFR,KRYSTAL,M,OUTLAW,,,Y,Y
OLE3741,OLE3741,OLE3741,PRFR,KATE,S,LEMOINE,,,Y,Y
OLE3742,OLE3742,OLE3742,PRFR,ABBY,T,ENCARNACION,,,Y,Y
OLE3743,OLE3743,OLE3743,PRFR,HARRIS,C,SOUCY,,,Y,Y
OLE3744,OLE3744,OLE3744,PRFR,JONATHAN,N,RHOADS,,,Y,Y
OLE3745,OLE3745,OLE3745,PRFR,FRANCIS,F,ROSALES,,,Y,Y
OLE3746,OLE3746,OLE3746,PRFR,ALI,P,HAFNER,,,Y,Y
OLE3747,OLE3747,OLE3747,PRFR,RILEY,K,VERDIN,,,Y,Y
OLE3748,OLE3748,OLE3748,PRFR,DERRICK,X,PHILIPS,,,Y,Y
OLE3749,OLE3749,OLE3749,PRFR,CORA,T,MCMULLEN,,,Y,Y
OLE3750,OLE3750,OLE3750,PRFR,ASHLEY,H,BOZEMAN,,,Y,Y
OLE3751,OLE3751,OLE3751,PRFR,BRENTON,R,PFISTER,,,Y,Y
OLE3752,OLE3752,OLE3752,PRFR,THADDEUS,M,COTE,,,Y,Y
OLE3753,OLE3753,OLE3753,PRFR,JULIANA,P,BUSS,,,Y,Y
OLE3754,OLE3754,OLE3754,PRFR,LAWRENCE,C,BRETON,,,Y,Y
OLE3755,OLE3755,OLE3755,PRFR,DORIAN,Z,HOTCHKISS,,,Y,Y
OLE3756,OLE3756,OLE3756,PRFR,ANDRES,V,ALBIN,,,Y,Y
OLE3757,OLE3757,OLE3757,PRFR,DEXTER,V,LINDSTROM,,,Y,Y
OLE3758,OLE3758,OLE3758,PRFR,BRAIN,P,TRUDEAU,,,Y,Y
OLE3759,OLE3759,OLE3759,PRFR,AVIS,R,SEALS,,,Y,Y
OLE3760,OLE3760,OLE3760,PRFR,WILBURN,G,ARRIAGA,,,Y,Y
OLE3761,OLE3761,OLE3761,PRFR,THANH,V,HASS,,,Y,Y
OLE3762,OLE3762,OLE3762,PRFR,GRACIE,S,TOLLE,,,Y,Y
OLE3763,OLE3763,OLE3763,PRFR,ORLANDO,B,MCKOWN,,,Y,Y
OLE3764,OLE3764,OLE3764,PRFR,LORIE,M,SHUBERT,,,Y,Y
OLE3765,OLE3765,OLE3765,PRFR,DONNY,U,CANFIELD,,,Y,Y
OLE3766,OLE3766,OLE3766,PRFR,JOY,L,MUHAMMAD,,,Y,Y
OLE3767,OLE3767,OLE3767,PRFR,GEOFFREY,V,FRICK,,,Y,Y
OLE3768,OLE3768,OLE3768,PRFR,KATHERYN,Z,MCATEE,,,Y,Y
OLE3769,OLE3769,OLE3769,PRFR,TRACY,A,BOJORQUEZ,,,Y,Y
OLE3770,OLE3770,OLE3770,PRFR,DEBBIE,U,MARTINEAU,,,Y,Y
OLE3771,OLE3771,OLE3771,PRFR,RHODA,B,BAILLARGEON,,,Y,Y
OLE3772,OLE3772,OLE3772,PRFR,MARITZA,H,CLOUTIER,,,Y,Y
OLE3773,OLE3773,OLE3773,PRFR,JAMAAL,C,CRANFORD,,,Y,Y
OLE3774,OLE3774,OLE3774,PRFR,ANN,N,OMALLEY,,,Y,Y
OLE3775,OLE3775,OLE3775,PRFR,LUKE,V,CATER,,,Y,Y
OLE3776,OLE3776,OLE3776,PRFR,KEISHA,Y,HUNTLEY,,,Y,Y
OLE3777,OLE3777,OLE3777,PRFR,GORDON,D,DUGGAN,,,Y,Y
OLE3778,OLE3778,OLE3778,PRFR,RUSSELL,Q,LISTON,,,Y,Y
OLE3779,OLE3779,OLE3779,PRFR,PHYLLIS,C,PEEK,,,Y,Y
OLE3780,OLE3780,OLE3780,PRFR,BERNADINE,R,RED,,,Y,Y
OLE3781,OLE3781,OLE3781,PRFR,RICH,I,SAUCIER,,,Y,Y
OLE3782,OLE3782,OLE3782,PRFR,BILLY,F,REBER,,,Y,Y
OLE3783,OLE3783,OLE3783,PRFR,RUDOLPH,D,HESS,,,Y,Y
OLE3784,OLE3784,OLE3784,PRFR,EBONY,F,GILLEY,,,Y,Y
OLE3785,OLE3785,OLE3785,PRFR,JOSIE,X,LINDERMAN,,,Y,Y
OLE3786,OLE3786,OLE3786,PRFR,KENDRA,C,REEL,,,Y,Y
OLE3787,OLE3787,OLE3787,PRFR,EMILIO,V,BILL,,,Y,Y
OLE3788,OLE3788,OLE3788,PRFR,FRIEDA,H,ABBOTT,,,Y,Y
OLE3789,OLE3789,OLE3789,PRFR,AL,D,BRUNELLE,,,Y,Y
OLE3790,OLE3790,OLE3790,PRFR,GEOFFREY,G,ESPOSITO,,,Y,Y
OLE3791,OLE3791,OLE3791,PRFR,TRINIDAD,Y,MELNICK,,,Y,Y
OLE3792,OLE3792,OLE3792,PRFR,COLBY,G,COWAN,,,Y,Y
OLE3793,OLE3793,OLE3793,PRFR,BEATRIZ,H,RITZ,,,Y,Y
OLE3794,OLE3794,OLE3794,PRFR,RAMON,M,MCKIM,,,Y,Y
OLE3795,OLE3795,OLE3795,PRFR,MERLE,B,MATHERLY,,,Y,Y
OLE3796,OLE3796,OLE3796,PRFR,DEANNA,F,MCFARLANE,,,Y,Y
OLE3797,OLE3797,OLE3797,PRFR,DARRELL,L,MANLEY,,,Y,Y
OLE3798,OLE3798,OLE3798,PRFR,PEDRO,Q,SANMIGUEL,,,Y,Y
OLE3799,OLE3799,OLE3799,PRFR,ASHLEY,F,LOWRY,,,Y,Y
OLE3800,OLE3800,OLE3800,PRFR,BERNADETTE,H,HALLOWELL,,,Y,Y
OLE3801,OLE3801,OLE3801,PRFR,EFFIE,U,RAINER,,,Y,Y
OLE3802,OLE3802,OLE3802,PRFR,JOANNE,T,LIEB,,,Y,Y
OLE3803,OLE3803,OLE3803,PRFR,CHERI,O,FYE,,,Y,Y
OLE3804,OLE3804,OLE3804,PRFR,MONIQUE,E,BARGER,,,Y,Y
OLE3805,OLE3805,OLE3805,PRFR,MARQUITA,H,JENKINS,,,Y,Y
OLE3806,OLE3806,OLE3806,PRFR,JOANNA,Y,WHITCOMB,,,Y,Y
OLE3807,OLE3807,OLE3807,PRFR,DORIAN,T,AKERS,,,Y,Y
OLE3808,OLE3808,OLE3808,PRFR,LEWIS,M,TOTTEN,,,Y,Y
OLE3809,OLE3809,OLE3809,PRFR,JON,P,GERHART,,,Y,Y
OLE3810,OLE3810,OLE3810,PRFR,GUS,T,FOREHAND,,,Y,Y
OLE3811,OLE3811,OLE3811,PRFR,JEAN,Y,FECTEAU,,,Y,Y
OLE3812,OLE3812,OLE3812,PRFR,STEVE,K,RICCIARDI,,,Y,Y
OLE3813,OLE3813,OLE3813,PRFR,ALPHONSE,F,BATTEN,,,Y,Y
OLE3814,OLE3814,OLE3814,PRFR,JANA,K,HARTFIELD,,,Y,Y
OLE3815,OLE3815,OLE3815,PRFR,BRUCE,W,SUZUKI,,,Y,Y
OLE3816,OLE3816,OLE3816,PRFR,TOMMY,D,KOCH,,,Y,Y
OLE3817,OLE3817,OLE3817,PRFR,DESIREE,F,HARGETT,,,Y,Y
OLE3818,OLE3818,OLE3818,PRFR,TRENT,J,BRITO,,,Y,Y
OLE3819,OLE3819,OLE3819,PRFR,ELWOOD,K,ARELLANO,,,Y,Y
OLE3820,OLE3820,OLE3820,PRFR,COLIN,O,SHAMBLIN,,,Y,Y
OLE3821,OLE3821,OLE3821,PRFR,ERWIN,E,SCHWEITZER,,,Y,Y
OLE3822,OLE3822,OLE3822,PRFR,RIGOBERTO,X,HASKINS,,,Y,Y
OLE3823,OLE3823,OLE3823,PRFR,JED,O,TINGLE,,,Y,Y
OLE3824,OLE3824,OLE3824,PRFR,NORBERTO,A,MENDIOLA,,,Y,Y
OLE3825,OLE3825,OLE3825,PRFR,NONA,L,GRAVITT,,,Y,Y
OLE3826,OLE3826,OLE3826,PRFR,EULA,G,CLAYPOOL,,,Y,Y
OLE3827,OLE3827,OLE3827,PRFR,AGNES,Z,BROCKWAY,,,Y,Y
OLE3828,OLE3828,OLE3828,PRFR,OLEN,F,PENDER,,,Y,Y
OLE3829,OLE3829,OLE3829,PRFR,DEVON,E,ALICEA,,,Y,Y
OLE3830,OLE3830,OLE3830,PRFR,CORINA,F,PAGAN,,,Y,Y
OLE3831,OLE3831,OLE3831,PRFR,AHMAD,I,WESTCOTT,,,Y,Y
OLE3832,OLE3832,OLE3832,PRFR,MYRTLE,W,CROW,,,Y,Y
OLE3833,OLE3833,OLE3833,PRFR,STEPHEN,J,GOTT,,,Y,Y
OLE3834,OLE3834,OLE3834,PRFR,MITZI,O,FORTUNE,,,Y,Y
OLE3835,OLE3835,OLE3835,PRFR,JOHNATHAN,J,OJEDA,,,Y,Y
OLE3836,OLE3836,OLE3836,PRFR,SHAUN,S,RED,,,Y,Y
OLE3837,OLE3837,OLE3837,PRFR,ARNULFO,U,TIMS,,,Y,Y
OLE3838,OLE3838,OLE3838,PRFR,BENITA,V,BRENNEMAN,,,Y,Y
OLE3839,OLE3839,OLE3839,PRFR,BUFORD,P,ASHWORTH,,,Y,Y
OLE3840,OLE3840,OLE3840,PRFR,HOLLY,W,SCHREINER,,,Y,Y
OLE3841,OLE3841,OLE3841,PRFR,DEANN,X,QUICK,,,Y,Y
OLE3842,OLE3842,OLE3842,PRFR,KIRBY,G,CARUTHERS,,,Y,Y
OLE3843,OLE3843,OLE3843,PRFR,ERVIN,M,DAVISSON,,,Y,Y
OLE3844,OLE3844,OLE3844,PRFR,JAMAR,V,WHITLEY,,,Y,Y
OLE3845,OLE3845,OLE3845,PRFR,GLEN,S,SAMS,,,Y,Y
OLE3846,OLE3846,OLE3846,PRFR,GRACIE,W,DONATO,,,Y,Y
OLE3847,OLE3847,OLE3847,PRFR,TRINIDAD,J,KEENAN,,,Y,Y
OLE3848,OLE3848,OLE3848,PRFR,LYNNETTE,Z,SHAMBLIN,,,Y,Y
OLE3849,OLE3849,OLE3849,PRFR,BRANDIE,J,CALKINS,,,Y,Y
OLE3850,OLE3850,OLE3850,PRFR,JANA,Q,FREDERICK,,,Y,Y
OLE3851,OLE3851,OLE3851,PRFR,JULIET,I,HARROLD,,,Y,Y
OLE3852,OLE3852,OLE3852,PRFR,MONTE,M,CRONIN,,,Y,Y
OLE3853,OLE3853,OLE3853,PRFR,ART,B,BAGBY,,,Y,Y
OLE3854,OLE3854,OLE3854,PRFR,LATISHA,O,QUESENBERRY,,,Y,Y
OLE3855,OLE3855,OLE3855,PRFR,BRIAN,X,DENIS,,,Y,Y
OLE3856,OLE3856,OLE3856,PRFR,BONITA,G,CADDELL,,,Y,Y
OLE3857,OLE3857,OLE3857,PRFR,PRESTON,V,EGAN,,,Y,Y
OLE3858,OLE3858,OLE3858,PRFR,ROYAL,L,THURMOND,,,Y,Y
OLE3859,OLE3859,OLE3859,PRFR,JANE,Z,ARTEAGA,,,Y,Y
OLE3860,OLE3860,OLE3860,PRFR,THOMAS,O,CHARLTON,,,Y,Y
OLE3861,OLE3861,OLE3861,PRFR,CAMILLE,R,TOTH,,,Y,Y
OLE3862,OLE3862,OLE3862,PRFR,DERRICK,Q,PERRON,,,Y,Y
OLE3863,OLE3863,OLE3863,PRFR,MABEL,D,RAMSAY,,,Y,Y
OLE3864,OLE3864,OLE3864,PRFR,THANH,I,THURMOND,,,Y,Y
OLE3865,OLE3865,OLE3865,PRFR,CLARISSA,N,LEUNG,,,Y,Y
OLE3866,OLE3866,OLE3866,PRFR,DERRICK,P,SHUCK,,,Y,Y
OLE3867,OLE3867,OLE3867,PRFR,OSCAR,P,CHAISSON,,,Y,Y
OLE3868,OLE3868,OLE3868,PRFR,LENARD,B,LECHNER,,,Y,Y
OLE3869,OLE3869,OLE3869,PRFR,ELIZABETH,Y,PIMENTEL,,,Y,Y
OLE3870,OLE3870,OLE3870,PRFR,JANELL,K,POWERS,,,Y,Y
OLE3871,OLE3871,OLE3871,PRFR,IGNACIO,F,MIRACLE,,,Y,Y
OLE3872,OLE3872,OLE3872,PRFR,CLARE,J,BRAZIER,,,Y,Y
OLE3873,OLE3873,OLE3873,PRFR,OPHELIA,D,OXENDINE,,,Y,Y
OLE3874,OLE3874,OLE3874,PRFR,STEFANIE,A,MONTEIRO,,,Y,Y
OLE3875,OLE3875,OLE3875,PRFR,EARNESTINE,X,MALEK,,,Y,Y
OLE3876,OLE3876,OLE3876,PRFR,ALEXANDER,Y,SOLORIO,,,Y,Y
OLE3877,OLE3877,OLE3877,PRFR,ALFREDO,B,LABONTE,,,Y,Y
OLE3878,OLE3878,OLE3878,PRFR,KENNY,G,RIFFE,,,Y,Y
OLE3879,OLE3879,OLE3879,PRFR,DARIUS,G,QUINN,,,Y,Y
OLE3880,OLE3880,OLE3880,PRFR,ANGELA,I,EDDY,,,Y,Y
OLE3881,OLE3881,OLE3881,PRFR,HERIBERTO,R,SHUBERT,,,Y,Y
OLE3882,OLE3882,OLE3882,PRFR,VICTOR,B,RUDE,,,Y,Y
OLE3883,OLE3883,OLE3883,PRFR,FLORA,Q,EDMUNDS,,,Y,Y
OLE3884,OLE3884,OLE3884,PRFR,ADOLFO,I,CHOW,,,Y,Y
OLE3885,OLE3885,OLE3885,PRFR,ERNEST,M,ALPERT,,,Y,Y
OLE3886,OLE3886,OLE3886,PRFR,PRISCILLA,T,VALENTINO,,,Y,Y
OLE3887,OLE3887,OLE3887,PRFR,FAY,M,LOMAX,,,Y,Y
OLE3888,OLE3888,OLE3888,PRFR,WINFRED,U,STONGE,,,Y,Y
OLE3889,OLE3889,OLE3889,PRFR,LUPE,T,HOLCOMBE,,,Y,Y
OLE3890,OLE3890,OLE3890,PRFR,TERRANCE,D,WEIR,,,Y,Y
OLE3891,OLE3891,OLE3891,PRFR,WENDY,I,ALDRICH,,,Y,Y
OLE3892,OLE3892,OLE3892,PRFR,FRIEDA,Y,KIRKLAND,,,Y,Y
OLE3893,OLE3893,OLE3893,PRFR,LOUELLA,S,MACK,,,Y,Y
OLE3894,OLE3894,OLE3894,PRFR,CAROLINE,E,STANDLEY,,,Y,Y
OLE3895,OLE3895,OLE3895,PRFR,FRANCES,W,COLLIER,,,Y,Y
OLE3896,OLE3896,OLE3896,PRFR,TERRY,L,BRYANT,,,Y,Y
OLE3897,OLE3897,OLE3897,PRFR,BRIDGETTE,F,GOTT,,,Y,Y
OLE3898,OLE3898,OLE3898,PRFR,NELDA,P,HUNT,,,Y,Y
OLE3899,OLE3899,OLE3899,PRFR,GEORGIA,G,KOHL,,,Y,Y
OLE3900,OLE3900,OLE3900,PRFR,RUBEN,E,VALENZUELA,,,Y,Y
OLE3901,OLE3901,OLE3901,PRFR,TAYLOR,H,GEORGE,,,Y,Y
OLE3902,OLE3902,OLE3902,PRFR,GWENDOLYN,B,FINCH,,,Y,Y
OLE3903,OLE3903,OLE3903,PRFR,NORMAN,F,CARNER,,,Y,Y
OLE3904,OLE3904,OLE3904,PRFR,DENVER,B,SCHLUETER,,,Y,Y
OLE3905,OLE3905,OLE3905,PRFR,ANGEL,J,ECKARD,,,Y,Y
OLE3906,OLE3906,OLE3906,PRFR,SHELLEY,S,CLAUDIO,,,Y,Y
OLE3907,OLE3907,OLE3907,PRFR,HELENA,E,MANION,,,Y,Y
OLE3908,OLE3908,OLE3908,PRFR,ROLAND,Q,BARRINGTON,,,Y,Y
OLE3909,OLE3909,OLE3909,PRFR,SIMONE,D,BLACKMON,,,Y,Y
OLE3910,OLE3910,OLE3910,PRFR,ELLIOTT,V,FOREST,,,Y,Y
OLE3911,OLE3911,OLE3911,PRFR,TAMERA,U,DEANGELIS,,,Y,Y
OLE3912,OLE3912,OLE3912,PRFR,AMOS,J,EANES,,,Y,Y
OLE3913,OLE3913,OLE3913,PRFR,JUSTIN,E,ROWE,,,Y,Y
OLE3914,OLE3914,OLE3914,PRFR,BRIDGETT,J,LIGHT,,,Y,Y
OLE3915,OLE3915,OLE3915,PRFR,SANG,B,MARRUFO,,,Y,Y
OLE3916,OLE3916,OLE3916,PRFR,BRIGITTE,P,EADS,,,Y,Y
OLE3917,OLE3917,OLE3917,PRFR,MARGARET,R,FENTON,,,Y,Y
OLE3918,OLE3918,OLE3918,PRFR,ABDUL,W,YUN,,,Y,Y
OLE3919,OLE3919,OLE3919,PRFR,MAUREEN,V,WHITEHEAD,,,Y,Y
OLE3920,OLE3920,OLE3920,PRFR,MARVA,L,ZELAYA,,,Y,Y
OLE3921,OLE3921,OLE3921,PRFR,LUCIA,P,ELDRIDGE,,,Y,Y
OLE3922,OLE3922,OLE3922,PRFR,ROBT,K,LOMBARDO,,,Y,Y
OLE3923,OLE3923,OLE3923,PRFR,MAURICIO,Q,DAVILA,,,Y,Y
OLE3924,OLE3924,OLE3924,PRFR,JESSE,L,EMERSON,,,Y,Y
OLE3925,OLE3925,OLE3925,PRFR,NOE,K,SOPER,,,Y,Y
OLE3926,OLE3926,OLE3926,PRFR,LADONNA,R,SEGURA,,,Y,Y
OLE3927,OLE3927,OLE3927,PRFR,KATHIE,J,CASTELLANOS,,,Y,Y
OLE3928,OLE3928,OLE3928,PRFR,BENITA,F,GROOM,,,Y,Y
OLE3929,OLE3929,OLE3929,PRFR,BRITTNEY,P,KIELY,,,Y,Y
OLE3930,OLE3930,OLE3930,PRFR,REBA,G,ROMANO,,,Y,Y
OLE3931,OLE3931,OLE3931,PRFR,BURT,Q,PLUMMER,,,Y,Y
OLE3932,OLE3932,OLE3932,PRFR,GUS,D,MASSIE,,,Y,Y
OLE3933,OLE3933,OLE3933,PRFR,DONN,M,SPINELLI,,,Y,Y
OLE3934,OLE3934,OLE3934,PRFR,DALE,B,DISNEY,,,Y,Y
OLE3935,OLE3935,OLE3935,PRFR,TINA,Q,GUSMAN,,,Y,Y
OLE3936,OLE3936,OLE3936,PRFR,LORRAINE,S,EPPS,,,Y,Y
OLE3937,OLE3937,OLE3937,PRFR,JORGE,K,CURTIS,,,Y,Y
OLE3938,OLE3938,OLE3938,PRFR,JOAQUIN,L,REDDICK,,,Y,Y
OLE3939,OLE3939,OLE3939,PRFR,CHARLES,P,GARIBAY,,,Y,Y
OLE3940,OLE3940,OLE3940,PRFR,SETH,C,ATWOOD,,,Y,Y
OLE3941,OLE3941,OLE3941,PRFR,DORA,O,MOTT,,,Y,Y
OLE3942,OLE3942,OLE3942,PRFR,JONI,E,SKELTON,,,Y,Y
OLE3943,OLE3943,OLE3943,PRFR,CALLIE,N,WILCHER,,,Y,Y
OLE3944,OLE3944,OLE3944,PRFR,JARED,A,BEATON,,,Y,Y
OLE3945,OLE3945,OLE3945,PRFR,VICKIE,S,PATCH,,,Y,Y
OLE3946,OLE3946,OLE3946,PRFR,ANTWAN,P,GALLAHER,,,Y,Y
OLE3947,OLE3947,OLE3947,PRFR,MAMIE,Q,GOAD,,,Y,Y
OLE3948,OLE3948,OLE3948,PRFR,ASHLEY,K,PISANO,,,Y,Y
OLE3949,OLE3949,OLE3949,PRFR,ROLAND,E,TYE,,,Y,Y
OLE3950,OLE3950,OLE3950,PRFR,LISA,V,CHISOLM,,,Y,Y
OLE3951,OLE3951,OLE3951,PRFR,BERNADETTE,U,MAXSON,,,Y,Y
OLE3952,OLE3952,OLE3952,PRFR,DWAYNE,E,KIRKLAND,,,Y,Y
OLE3953,OLE3953,OLE3953,PRFR,GRETA,D,AQUINO,,,Y,Y
OLE3954,OLE3954,OLE3954,PRFR,ELVIS,N,ALSUP,,,Y,Y
OLE3955,OLE3955,OLE3955,PRFR,GLENNA,B,HAYNIE,,,Y,Y
OLE3956,OLE3956,OLE3956,PRFR,MELBA,A,STARR,,,Y,Y
OLE3957,OLE3957,OLE3957,PRFR,JACK,C,AUBE,,,Y,Y
OLE3958,OLE3958,OLE3958,PRFR,SOCORRO,A,COWLES,,,Y,Y
OLE3959,OLE3959,OLE3959,PRFR,BRAIN,T,CARY,,,Y,Y
OLE3960,OLE3960,OLE3960,PRFR,KATHERYN,M,STRAKA,,,Y,Y
OLE3961,OLE3961,OLE3961,PRFR,DARYL,L,MANZANO,,,Y,Y
OLE3962,OLE3962,OLE3962,PRFR,JAYSON,M,FERREE,,,Y,Y
OLE3963,OLE3963,OLE3963,PRFR,PIERRE,L,GANNON,,,Y,Y
OLE3964,OLE3964,OLE3964,PRFR,ETHEL,N,EBERSOLE,,,Y,Y
OLE3965,OLE3965,OLE3965,PRFR,JOSEF,L,CONNELL,,,Y,Y
OLE3966,OLE3966,OLE3966,PRFR,NATALIE,I,FINK,,,Y,Y
OLE3967,OLE3967,OLE3967,PRFR,EMMANUEL,I,REYNOSO,,,Y,Y
OLE3968,OLE3968,OLE3968,PRFR,ART,X,FUGATE,,,Y,Y
OLE3969,OLE3969,OLE3969,PRFR,TAMMY,T,TELLEZ,,,Y,Y
OLE3970,OLE3970,OLE3970,PRFR,HUGH,P,HO,,,Y,Y
OLE3971,OLE3971,OLE3971,PRFR,ALVIN,Y,HARGETT,,,Y,Y
OLE3972,OLE3972,OLE3972,PRFR,SOFIA,V,ESSARY,,,Y,Y
OLE3973,OLE3973,OLE3973,PRFR,DEVON,P,TEAGUE,,,Y,Y
OLE3974,OLE3974,OLE3974,PRFR,JOHNNIE,T,TERRAZAS,,,Y,Y
OLE3975,OLE3975,OLE3975,PRFR,DEBRA,C,MERCIER,,,Y,Y
OLE3976,OLE3976,OLE3976,PRFR,CAITLIN,Y,WERTZ,,,Y,Y
OLE3977,OLE3977,OLE3977,PRFR,LORRIE,K,MARTINELLI,,,Y,Y
OLE3978,OLE3978,OLE3978,PRFR,DANE,Z,CROWL,,,Y,Y
OLE3979,OLE3979,OLE3979,PRFR,NEIL,E,OCONNOR,,,Y,Y
OLE3980,OLE3980,OLE3980,PRFR,MACK,K,BOOKER,,,Y,Y
OLE3981,OLE3981,OLE3981,PRFR,FREDERIC,O,CARLEY,,,Y,Y
OLE3982,OLE3982,OLE3982,PRFR,JESSIE,D,BOLDT,,,Y,Y
OLE3983,OLE3983,OLE3983,PRFR,JONATHAN,C,PENNINGTON,,,Y,Y
OLE3984,OLE3984,OLE3984,PRFR,KERRY,N,HERRINGTON,,,Y,Y
OLE3985,OLE3985,OLE3985,PRFR,TERRI,K,MAIR,,,Y,Y
OLE3986,OLE3986,OLE3986,PRFR,RIGOBERTO,R,KIRKENDALL,,,Y,Y
OLE3987,OLE3987,OLE3987,PRFR,PATRICIA,L,SOPER,,,Y,Y
OLE3988,OLE3988,OLE3988,PRFR,TONI,A,GUESS,,,Y,Y
OLE3989,OLE3989,OLE3989,PRFR,SHAWN,X,DAGOSTINO,,,Y,Y
OLE3990,OLE3990,OLE3990,PRFR,ELNORA,O,MARBLE,,,Y,Y
OLE3991,OLE3991,OLE3991,PRFR,ANTON,F,AVILES,,,Y,Y
OLE3992,OLE3992,OLE3992,PRFR,DEANNE,A,PARADISE,,,Y,Y
OLE3993,OLE3993,OLE3993,PRFR,DONNIE,E,GARRETSON,,,Y,Y
OLE3994,OLE3994,OLE3994,PRFR,QUENTIN,J,THAO,,,Y,Y
OLE3995,OLE3995,OLE3995,PRFR,PRESTON,V,MCDOUGALL,,,Y,Y
OLE3996,OLE3996,OLE3996,PRFR,MAYNARD,H,HILLER,,,Y,Y
OLE3997,OLE3997,OLE3997,PRFR,THELMA,R,FURST,,,Y,Y
OLE3998,OLE3998,OLE3998,PRFR,NORMAN,L,GERALD,,,Y,Y
OLE3999,OLE3999,OLE3999,PRFR,SALLY,L,CATRON,,,Y,Y
OLE4000,OLE4000,OLE4000,PRFR,TRENT,L,PORTER,,,Y,Y
OLE4001,OLE4001,OLE4001,PRFR,ERIN,X,DANA,,,Y,Y
OLE4002,OLE4002,OLE4002,PRFR,FRANCINE,W,CURREY,,,Y,Y
OLE4003,OLE4003,OLE4003,PRFR,SAMUEL,B,GERMANY,,,Y,Y
OLE4004,OLE4004,OLE4004,PRFR,GENE,R,HAYASHI,,,Y,Y
OLE4005,OLE4005,OLE4005,PRFR,HERSHEL,S,GRAGG,,,Y,Y
OLE4006,OLE4006,OLE4006,PRFR,BRIDGETT,F,THOMA,,,Y,Y
OLE4007,OLE4007,OLE4007,PRFR,WALKER,Y,ALFRED,,,Y,Y
OLE4008,OLE4008,OLE4008,PRFR,TERRENCE,C,GABRIEL,,,Y,Y
OLE4009,OLE4009,OLE4009,PRFR,THERESA,I,JARMAN,,,Y,Y
OLE4010,OLE4010,OLE4010,PRFR,LAUREL,N,BEHR,,,Y,Y
OLE4011,OLE4011,OLE4011,PRFR,EMMA,E,SIMAS,,,Y,Y
OLE4012,OLE4012,OLE4012,PRFR,LINWOOD,S,DORTON,,,Y,Y
OLE4013,OLE4013,OLE4013,PRFR,ALPHONSE,M,SMILEY,,,Y,Y
OLE4014,OLE4014,OLE4014,PRFR,MARVIN,M,DILLEY,,,Y,Y
OLE4015,OLE4015,OLE4015,PRFR,FREDERIC,G,BRIMMER,,,Y,Y
OLE4016,OLE4016,OLE4016,PRFR,IVY,F,CHANCE,,,Y,Y
OLE4017,OLE4017,OLE4017,PRFR,LLOYD,H,WILD,,,Y,Y
OLE4018,OLE4018,OLE4018,PRFR,KENNETH,Y,TYREE,,,Y,Y
OLE4019,OLE4019,OLE4019,PRFR,MAI,E,HUNTER,,,Y,Y
OLE4020,OLE4020,OLE4020,PRFR,SALLIE,D,CHAPIN,,,Y,Y
OLE4021,OLE4021,OLE4021,PRFR,ELOISE,F,FLORY,,,Y,Y
OLE4022,OLE4022,OLE4022,PRFR,ETHAN,Y,STAATS,,,Y,Y
OLE4023,OLE4023,OLE4023,PRFR,DICK,W,FOGLE,,,Y,Y
OLE4024,OLE4024,OLE4024,PRFR,KERRY,H,COPLEY,,,Y,Y
OLE4025,OLE4025,OLE4025,PRFR,AUGUST,K,PFISTER,,,Y,Y
OLE4026,OLE4026,OLE4026,PRFR,RONNIE,J,WEISS,,,Y,Y
OLE4027,OLE4027,OLE4027,PRFR,JOSE,W,HAGANS,,,Y,Y
OLE4028,OLE4028,OLE4028,PRFR,MADELINE,G,TULL,,,Y,Y
OLE4029,OLE4029,OLE4029,PRFR,MARSHALL,X,NUSS,,,Y,Y
OLE4030,OLE4030,OLE4030,PRFR,BETTE,Q,OTTINGER,,,Y,Y
OLE4031,OLE4031,OLE4031,PRFR,FRANCIS,Y,CLYBURN,,,Y,Y
OLE4032,OLE4032,OLE4032,PRFR,IRMA,N,NEFF,,,Y,Y
OLE4033,OLE4033,OLE4033,PRFR,JACKLYN,P,EGBERT,,,Y,Y
OLE4034,OLE4034,OLE4034,PRFR,JOANN,U,HAVENS,,,Y,Y
OLE4035,OLE4035,OLE4035,PRFR,System User,,Kuali,,,Y,Y
