ENTITY_EXT_ID_ID,OBJ_ID,ENTITY_ID,EXT_ID_TYP_CD,EXT_ID
OLE5435,OLE5435,OLE3737,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5436,OLE5436,OLE3738,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5437,OLE5437,OLE3739,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5438,OLE5438,OLE3740,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5439,OLE5439,OLE3741,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5440,OLE5440,OLE3742,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5441,OLE5441,OLE3743,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5442,OLE5442,OLE3744,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5443,OLE5443,OLE3745,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5444,OLE5444,OLE3746,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5445,OLE5445,OLE3747,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5446,OLE5446,OLE3748,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5447,OLE5447,OLE3749,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5448,OLE5448,OLE3750,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5449,OLE5449,OLE3751,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5450,OLE5450,OLE3752,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5451,OLE5451,OLE3753,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5452,OLE5452,OLE3754,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5453,OLE5453,OLE3755,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5454,OLE5454,OLE3756,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5455,OLE5455,OLE3757,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5456,OLE5456,OLE3758,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5457,OLE5457,OLE3759,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5458,OLE5458,OLE3760,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5459,OLE5459,OLE3761,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5460,OLE5460,OLE3762,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5461,OLE5461,OLE3763,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5462,OLE5462,OLE3764,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5463,OLE5463,OLE3765,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5464,OLE5464,OLE3766,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5465,OLE5465,OLE3767,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5466,OLE5466,OLE3768,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5467,OLE5467,OLE3769,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5468,OLE5468,OLE3770,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5469,OLE5469,OLE3771,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5470,OLE5470,OLE3772,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5471,OLE5471,OLE3773,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5472,OLE5472,OLE3774,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5473,OLE5473,OLE3775,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5474,OLE5474,OLE3776,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5475,OLE5475,OLE3777,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5476,OLE5476,OLE3778,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5477,OLE5477,OLE3779,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5478,OLE5478,OLE3780,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5479,OLE5479,OLE3781,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5480,OLE5480,OLE3782,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5481,OLE5481,OLE3783,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5482,OLE5482,OLE3784,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5483,OLE5483,OLE3785,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5484,OLE5484,OLE3786,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5485,OLE5485,OLE3787,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5486,OLE5486,OLE3788,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5487,OLE5487,OLE3789,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5488,OLE5488,OLE3790,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5489,OLE5489,OLE3791,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5490,OLE5490,OLE3792,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5491,OLE5491,OLE3793,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5492,OLE5492,OLE3794,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5493,OLE5493,OLE3795,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5494,OLE5494,OLE3796,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5495,OLE5495,OLE3797,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5496,OLE5496,OLE3798,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5497,OLE5497,OLE3799,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5498,OLE5498,OLE3800,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5499,OLE5499,OLE3801,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5500,OLE5500,OLE3802,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5501,OLE5501,OLE3803,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5502,OLE5502,OLE3804,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5503,OLE5503,OLE3805,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5504,OLE5504,OLE3806,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5505,OLE5505,OLE3807,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5506,OLE5506,OLE3808,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5507,OLE5507,OLE3809,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5508,OLE5508,OLE3810,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5509,OLE5509,OLE3811,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5510,OLE5510,OLE3812,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5511,OLE5511,OLE3813,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5512,OLE5512,OLE3814,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5513,OLE5513,OLE3815,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5514,OLE5514,OLE3816,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5515,OLE5515,OLE3817,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5516,OLE5516,OLE3818,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5517,OLE5517,OLE3819,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5518,OLE5518,OLE3820,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5519,OLE5519,OLE3821,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5520,OLE5520,OLE3822,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5521,OLE5521,OLE3823,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5522,OLE5522,OLE3824,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5523,OLE5523,OLE3825,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5524,OLE5524,OLE3826,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5525,OLE5525,OLE3827,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5526,OLE5526,OLE3828,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5527,OLE5527,OLE3829,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5528,OLE5528,OLE3830,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5529,OLE5529,OLE3831,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5530,OLE5530,OLE3832,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5531,OLE5531,OLE3833,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5532,OLE5532,OLE3834,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5533,OLE5533,OLE3835,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5534,OLE5534,OLE3836,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5535,OLE5535,OLE3837,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5536,OLE5536,OLE3838,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5537,OLE5537,OLE3839,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5538,OLE5538,OLE3840,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5539,OLE5539,OLE3841,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5540,OLE5540,OLE3842,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5541,OLE5541,OLE3843,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5542,OLE5542,OLE3844,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5543,OLE5543,OLE3845,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5544,OLE5544,OLE3846,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5545,OLE5545,OLE3847,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5546,OLE5546,OLE3848,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5547,OLE5547,OLE3849,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5548,OLE5548,OLE3850,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5549,OLE5549,OLE3851,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5550,OLE5550,OLE3852,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5551,OLE5551,OLE3853,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5552,OLE5552,OLE3854,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5553,OLE5553,OLE3855,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5554,OLE5554,OLE3856,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5555,OLE5555,OLE3857,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5556,OLE5556,OLE3858,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5557,OLE5557,OLE3859,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5558,OLE5558,OLE3860,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5559,OLE5559,OLE3861,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5560,OLE5560,OLE3862,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5561,OLE5561,OLE3863,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5562,OLE5562,OLE3864,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5563,OLE5563,OLE3865,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5564,OLE5564,OLE3866,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5565,OLE5565,OLE3867,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5566,OLE5566,OLE3868,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5567,OLE5567,OLE3869,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5568,OLE5568,OLE3870,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5569,OLE5569,OLE3871,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5570,OLE5570,OLE3872,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5571,OLE5571,OLE3873,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5572,OLE5572,OLE3874,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5573,OLE5573,OLE3875,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5574,OLE5574,OLE3876,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5575,OLE5575,OLE3877,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5576,OLE5576,OLE3878,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5577,OLE5577,OLE3879,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5578,OLE5578,OLE3880,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5579,OLE5579,OLE3881,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5580,OLE5580,OLE3882,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5581,OLE5581,OLE3883,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5582,OLE5582,OLE3884,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5583,OLE5583,OLE3885,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5584,OLE5584,OLE3886,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5585,OLE5585,OLE3887,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5586,OLE5586,OLE3888,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5587,OLE5587,OLE3889,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5588,OLE5588,OLE3890,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5589,OLE5589,OLE3891,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5590,OLE5590,OLE3892,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5591,OLE5591,OLE3893,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5592,OLE5592,OLE3894,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5593,OLE5593,OLE3895,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5594,OLE5594,OLE3896,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5595,OLE5595,OLE3897,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5596,OLE5596,OLE3898,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5597,OLE5597,OLE3899,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5598,OLE5598,OLE3900,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5599,OLE5599,OLE3901,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5600,OLE5600,OLE3902,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5601,OLE5601,OLE3903,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5602,OLE5602,OLE3904,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5603,OLE5603,OLE3905,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5604,OLE5604,OLE3906,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5605,OLE5605,OLE3907,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5606,OLE5606,OLE3908,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5607,OLE5607,OLE3909,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5608,OLE5608,OLE3910,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5609,OLE5609,OLE3911,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5610,OLE5610,OLE3912,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5611,OLE5611,OLE3913,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5612,OLE5612,OLE3914,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5613,OLE5613,OLE3915,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5614,OLE5614,OLE3916,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5615,OLE5615,OLE3917,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5616,OLE5616,OLE3918,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5617,OLE5617,OLE3919,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5618,OLE5618,OLE3920,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5619,OLE5619,OLE3921,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5620,OLE5620,OLE3922,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5621,OLE5621,OLE3923,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5622,OLE5622,OLE3924,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5623,OLE5623,OLE3925,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5624,OLE5624,OLE3926,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5625,OLE5625,OLE3927,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5626,OLE5626,OLE3928,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5627,OLE5627,OLE3929,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5628,OLE5628,OLE3930,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5629,OLE5629,OLE3931,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5630,OLE5630,OLE3932,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5631,OLE5631,OLE3933,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5632,OLE5632,OLE3934,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5633,OLE5633,OLE3935,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5634,OLE5634,OLE3936,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5635,OLE5635,OLE3937,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5636,OLE5636,OLE3938,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5637,OLE5637,OLE3939,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5638,OLE5638,OLE3940,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5639,OLE5639,OLE3941,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5640,OLE5640,OLE3942,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5641,OLE5641,OLE3943,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5642,OLE5642,OLE3944,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5643,OLE5643,OLE3945,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5644,OLE5644,OLE3946,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5645,OLE5645,OLE3947,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5646,OLE5646,OLE3948,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5647,OLE5647,OLE3949,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5648,OLE5648,OLE3950,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5649,OLE5649,OLE3951,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5650,OLE5650,OLE3952,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5651,OLE5651,OLE3953,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5652,OLE5652,OLE3954,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5653,OLE5653,OLE3955,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5654,OLE5654,OLE3956,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5655,OLE5655,OLE3957,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5656,OLE5656,OLE3958,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5657,OLE5657,OLE3959,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5658,OLE5658,OLE3960,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5659,OLE5659,OLE3961,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5660,OLE5660,OLE3962,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5661,OLE5661,OLE3963,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5662,OLE5662,OLE3964,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5663,OLE5663,OLE3965,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5664,OLE5664,OLE3966,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5665,OLE5665,OLE3967,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5666,OLE5666,OLE3968,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5667,OLE5667,OLE3969,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5668,OLE5668,OLE3970,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5669,OLE5669,OLE3971,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5670,OLE5670,OLE3972,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5671,OLE5671,OLE3973,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5672,OLE5672,OLE3974,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5673,OLE5673,OLE3975,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5674,OLE5674,OLE3976,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5675,OLE5675,OLE3977,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5676,OLE5676,OLE3978,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5677,OLE5677,OLE3979,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5678,OLE5678,OLE3980,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5679,OLE5679,OLE3981,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5680,OLE5680,OLE3982,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5681,OLE5681,OLE3983,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5682,OLE5682,OLE3984,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5683,OLE5683,OLE3985,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5684,OLE5684,OLE3986,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5685,OLE5685,OLE3987,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5686,OLE5686,OLE3988,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5687,OLE5687,OLE3989,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5688,OLE5688,OLE3990,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5689,OLE5689,OLE3991,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5690,OLE5690,OLE3992,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5691,OLE5691,OLE3993,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5692,OLE5692,OLE3994,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5693,OLE5693,OLE3995,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5694,OLE5694,OLE3996,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5695,OLE5695,OLE3997,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5696,OLE5696,OLE3998,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5697,OLE5697,OLE3999,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5698,OLE5698,OLE4000,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5699,OLE5699,OLE4001,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5700,OLE5700,OLE4002,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5701,OLE5701,OLE4003,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5702,OLE5702,OLE4004,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5703,OLE5703,OLE4005,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5704,OLE5704,OLE4006,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5705,OLE5705,OLE4007,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5706,OLE5706,OLE4008,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5707,OLE5707,OLE4009,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5708,OLE5708,OLE4010,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5709,OLE5709,OLE4011,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5710,OLE5710,OLE4012,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5711,OLE5711,OLE4013,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5712,OLE5712,OLE4014,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5713,OLE5713,OLE4015,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5714,OLE5714,OLE4016,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5715,OLE5715,OLE4017,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5716,OLE5716,OLE4018,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5717,OLE5717,OLE4019,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5718,OLE5718,OLE4020,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5719,OLE5719,OLE4021,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5720,OLE5720,OLE4022,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5721,OLE5721,OLE4023,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5722,OLE5722,OLE4024,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5723,OLE5723,OLE4025,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5724,OLE5724,OLE4026,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5725,OLE5725,OLE4027,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5726,OLE5726,OLE4028,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5727,OLE5727,OLE4029,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5728,OLE5728,OLE4030,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5729,OLE5729,OLE4031,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5730,OLE5730,OLE4032,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5731,OLE5731,OLE4033,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5732,OLE5732,OLE4034,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5733,OLE5733,OLE4035,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5734,OLE5734,OLE4036,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5735,OLE5735,OLE4042,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5736,OLE5736,OLE4043,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5737,OLE5737,OLE4044,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5738,OLE5738,OLE4045,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5739,OLE5739,OLE4046,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5740,OLE5740,OLE4047,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5741,OLE5741,OLE4048,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5742,OLE5742,OLE4049,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5743,OLE5743,OLE4050,TAX,XBy8HbA0p2kc3lalnjPKpA==
